ticket_id,customer_id,product_purchased,ticket_status,ticket_priority,plan_type,customer_satisfaction_rating,sessions_baseline,sessions_recent,sessions_change,decline20
300,CUST06623,Trello,Pending Customer Response,Medium,Premium,,30.5,25.5,-0.16393442622950816,False
301,CUST03382,Bitbucket,Open,High,Standard,,17.0,21.0,0.23529411764705888,False
302,CUST04652,Trello,Open,Medium,Free,,8.0,9.5,0.1875,False
303,CUST07221,Bitbucket,Closed,Medium,Standard,1.0,20.0,20.5,0.02499999999999991,False
304,CUST03593,Loom,Pending Customer Response,Medium,Standard,,14.5,16.0,0.10344827586206895,False
305,CUST00845,Bitbucket,Closed,Medium,Premium,5.0,19.5,16.5,-0.15384615384615385,False
306,CUST05739,Jira,Open,Critical,Standard,,12.5,18.5,0.48,False
307,CUST02820,Bitbucket,Closed,Low,Standard,2.0,15.0,18.0,0.19999999999999996,False
308,CUST04126,Loom,Pending Customer Response,Critical,Standard,,17.0,19.0,0.11764705882352944,False
309,CUST03739,Trello,Open,High,Enterprise,,33.0,29.5,-0.10606060606060608,False
310,CUST06934,Confluence,Open,High,Free,,12.5,8.0,-0.36,True
311,CUST07999,Confluence,Closed,High,Enterprise,2.0,21.5,22.0,0.023255813953488413,False
312,CUST02001,Jira,Closed,Critical,Premium,2.0,19.5,21.0,0.07692307692307687,False
313,CUST01569,Jira,Closed,Medium,Free,1.0,38.0,39.5,0.03947368421052633,False
314,CUST03896,Bitbucket,Open,Low,Standard,,6.0,7.0,0.16666666666666674,False
315,CUST03154,Jira,Closed,High,Enterprise,2.0,19.0,20.0,0.05263157894736836,False
316,CUST04494,Trello,Pending Customer Response,Critical,Standard,,14.5,14.5,0.0,False
317,CUST05488,Confluence,Open,High,Premium,,14.5,15.5,0.06896551724137923,False
318,CUST00452,Jira,Closed,Low,Premium,4.0,32.0,32.5,0.015625,False
319,CUST02124,Bitbucket,Pending Customer Response,Medium,Standard,,22.0,20.0,-0.09090909090909094,False
320,CUST06006,Trello,Open,Critical,Premium,,21.0,23.5,0.11904761904761907,False
321,CUST03163,Trello,Closed,Medium,Free,4.0,1.5,2.5,0.6666666666666667,False
322,CUST02941,Trello,Open,High,Premium,,14.0,20.0,0.4285714285714286,False
323,CUST05506,Trello,Closed,Critical,Premium,3.0,16.0,14.0,-0.125,False
324,CUST04310,Trello,Open,Critical,Standard,,19.5,14.0,-0.28205128205128205,True
325,CUST05641,Confluence,Pending Customer Response,Low,Free,,8.0,8.5,0.0625,False
326,CUST05014,Jira,Closed,Low,Free,4.0,10.0,11.0,0.10000000000000009,False
327,CUST02707,Bitbucket,Pending Customer Response,Critical,Enterprise,,34.0,35.0,0.02941176470588225,False
328,CUST05984,Loom,Open,Low,Enterprise,,9.0,4.5,-0.5,True
329,CUST04108,Bitbucket,Open,Medium,Premium,,21.0,21.0,0.0,False
330,CUST06462,Jira,Closed,Medium,Standard,5.0,23.5,26.0,0.1063829787234043,False
331,CUST00717,Jira,Open,Low,Enterprise,,18.0,18.5,0.02777777777777768,False
332,CUST00112,Trello,Pending Customer Response,Medium,Premium,,16.5,20.5,0.24242424242424243,False
333,CUST03319,Trello,Closed,Medium,Free,2.0,12.5,11.0,-0.12,False
334,CUST02593,Confluence,Closed,Medium,Standard,2.0,8.5,7.5,-0.11764705882352944,False
335,CUST01292,Jira,Pending Customer Response,High,Premium,,36.0,32.5,-0.09722222222222221,False
336,CUST02688,Bitbucket,Open,High,Free,,27.5,26.0,-0.054545454545454564,False
337,CUST02375,Bitbucket,Pending Customer Response,Critical,Enterprise,,7.5,9.5,0.2666666666666666,False
338,CUST01624,Confluence,Open,High,Free,,9.0,10.5,0.16666666666666674,False
339,CUST05674,Trello,Closed,Critical,Standard,3.0,18.0,15.5,-0.13888888888888884,False
340,CUST06055,Loom,Closed,Low,Standard,1.0,4.0,11.0,1.75,False
341,CUST07020,Trello,Open,Medium,Premium,,13.0,13.5,0.03846153846153855,False
342,CUST04565,Bitbucket,Pending Customer Response,Critical,Free,,10.0,12.5,0.25,False
343,CUST00956,Loom,Closed,Low,Standard,5.0,10.0,8.5,-0.15000000000000002,False
344,CUST02845,Loom,Open,Medium,Standard,,19.0,24.0,0.26315789473684204,False
345,CUST04643,Loom,Closed,High,Free,3.0,8.0,4.0,-0.5,True
346,CUST01844,Jira,Closed,High,Standard,5.0,17.5,16.5,-0.05714285714285716,False
347,CUST01371,Confluence,Open,Low,Premium,,26.5,23.5,-0.1132075471698113,False
348,CUST02708,Loom,Open,Medium,Free,,4.5,5.0,0.11111111111111116,False
349,CUST00426,Bitbucket,Pending Customer Response,Medium,Premium,,19.5,18.0,-0.07692307692307687,False
350,CUST05158,Loom,Closed,Critical,Standard,3.0,4.0,6.5,0.625,False
351,CUST01420,Jira,Closed,Critical,Standard,2.0,24.0,27.5,0.14583333333333326,False
352,CUST01637,Bitbucket,Pending Customer Response,Medium,Premium,,14.5,10.0,-0.31034482758620685,True
353,CUST02753,Loom,Closed,High,Standard,2.0,18.5,17.0,-0.08108108108108103,False
354,CUST06538,Trello,Closed,Critical,Standard,4.0,42.5,41.0,-0.03529411764705881,False
355,CUST03490,Jira,Pending Customer Response,Medium,Premium,,11.0,11.0,0.0,False
356,CUST06002,Confluence,Pending Customer Response,High,Standard,,15.5,11.5,-0.25806451612903225,True
357,CUST03123,Trello,Closed,High,Premium,2.0,21.0,17.5,-0.16666666666666663,False
358,CUST02609,Confluence,Open,Critical,Enterprise,,7.5,10.0,0.33333333333333326,False
359,CUST01513,Bitbucket,Pending Customer Response,Low,Enterprise,,15.5,14.5,-0.06451612903225812,False
360,CUST01474,Confluence,Open,Critical,Enterprise,,25.0,27.0,0.08000000000000007,False
361,CUST07114,Confluence,Closed,Medium,Standard,5.0,23.5,24.0,0.02127659574468077,False
362,CUST00509,Jira,Closed,Medium,Free,4.0,10.5,10.5,0.0,False
363,CUST03509,Confluence,Open,Low,Standard,,11.5,9.5,-0.17391304347826086,False
364,CUST02334,Bitbucket,Open,Critical,Free,,14.5,12.5,-0.13793103448275867,False
365,CUST05569,Bitbucket,Closed,High,Premium,1.0,26.5,26.0,-0.018867924528301883,False
366,CUST03838,Jira,Closed,Medium,Free,3.0,6.0,8.5,0.41666666666666674,False
367,CUST02409,Bitbucket,Open,Critical,Premium,,19.0,15.5,-0.1842105263157895,False
368,CUST04778,Loom,Open,Critical,Enterprise,,9.5,9.0,-0.052631578947368474,False
369,CUST01583,Bitbucket,Pending Customer Response,Low,Standard,,11.5,13.5,0.17391304347826098,False
370,CUST05581,Loom,Pending Customer Response,Low,Enterprise,,8.5,11.0,0.2941176470588236,False
371,CUST07203,Loom,Closed,Medium,Standard,2.0,24.0,20.0,-0.16666666666666663,False
372,CUST07977,Bitbucket,Closed,Medium,Premium,1.0,9.5,15.0,0.5789473684210527,False
373,CUST04970,Bitbucket,Closed,Medium,Premium,5.0,57.0,65.5,0.14912280701754388,False
374,CUST01099,Jira,Closed,Critical,Standard,1.0,21.0,23.5,0.11904761904761907,False
375,CUST06436,Confluence,Pending Customer Response,Low,Standard,,26.5,26.5,0.0,False
376,CUST06331,Jira,Closed,Low,Free,1.0,17.5,14.0,-0.19999999999999996,False
377,CUST01717,Bitbucket,Pending Customer Response,Low,Standard,,27.5,24.0,-0.12727272727272732,False
378,CUST00568,Bitbucket,Open,Medium,Standard,,15.0,15.0,0.0,False
379,CUST03083,Bitbucket,Closed,Medium,Standard,4.0,10.5,7.5,-0.2857142857142857,True
380,CUST01162,Confluence,Open,Medium,Premium,,15.0,20.0,0.33333333333333326,False
381,CUST07778,Jira,Closed,Low,Standard,5.0,31.5,37.0,0.17460317460317465,False
382,CUST04849,Loom,Closed,High,Standard,4.0,20.0,17.5,-0.125,False
383,CUST05196,Jira,Open,Critical,Premium,,17.5,18.5,0.05714285714285716,False
384,CUST08123,Confluence,Closed,High,Premium,3.0,26.0,22.5,-0.13461538461538458,False
385,CUST05115,Loom,Open,Critical,Standard,,5.0,9.0,0.8,False
386,CUST04181,Bitbucket,Closed,Medium,Standard,4.0,12.5,9.5,-0.24,True
387,CUST06267,Trello,Closed,Critical,Standard,2.0,17.5,14.0,-0.19999999999999996,False
388,CUST03084,Trello,Closed,High,Standard,4.0,9.5,7.0,-0.26315789473684215,True
389,CUST04659,Bitbucket,Pending Customer Response,Medium,Premium,,49.5,46.0,-0.07070707070707072,False
390,CUST04146,Trello,Pending Customer Response,Medium,Free,,7.5,7.5,0.0,False
391,CUST06936,Loom,Closed,High,Premium,4.0,19.5,25.0,0.28205128205128216,False
392,CUST03675,Trello,Pending Customer Response,High,Premium,,18.5,22.0,0.18918918918918926,False
393,CUST05667,Bitbucket,Pending Customer Response,Critical,Premium,,29.0,26.0,-0.10344827586206895,False
394,CUST03019,Trello,Pending Customer Response,High,Enterprise,,20.0,25.0,0.25,False
395,CUST06885,Jira,Closed,Critical,Free,1.0,9.5,8.0,-0.1578947368421053,False
396,CUST00582,Bitbucket,Closed,Low,Standard,2.0,20.5,11.5,-0.4390243902439024,True
397,CUST03822,Loom,Pending Customer Response,Low,Standard,,30.5,33.0,0.08196721311475419,False
398,CUST00746,Loom,Open,Medium,Standard,,16.5,17.0,0.030303030303030276,False
399,CUST07477,Trello,Pending Customer Response,Critical,Standard,,19.5,18.5,-0.05128205128205132,False
400,CUST06090,Trello,Pending Customer Response,High,Free,,10.5,13.0,0.23809523809523814,False
401,CUST02995,Confluence,Open,Medium,Free,,10.0,7.5,-0.25,True
402,CUST05905,Jira,Pending Customer Response,Medium,Enterprise,,14.5,12.0,-0.1724137931034483,False
403,CUST05505,Confluence,Closed,Medium,Standard,3.0,18.5,21.0,0.1351351351351351,False
404,CUST04282,Bitbucket,Closed,Low,Enterprise,1.0,27.5,28.5,0.036363636363636376,False
405,CUST07984,Trello,Closed,Critical,Premium,2.0,26.0,23.0,-0.11538461538461542,False
406,CUST03962,Loom,Open,Low,Premium,,10.0,6.5,-0.35,True
407,CUST05625,Confluence,Open,High,Free,,6.5,6.0,-0.07692307692307687,False
408,CUST03265,Loom,Open,Medium,Free,,6.5,6.5,0.0,False
409,CUST06574,Loom,Closed,Critical,Free,2.0,10.0,14.5,0.44999999999999996,False
410,CUST05784,Loom,Open,Medium,Premium,,17.5,16.5,-0.05714285714285716,False
411,CUST06388,Jira,Pending Customer Response,Low,Premium,,17.0,19.5,0.1470588235294117,False
412,CUST08267,Bitbucket,Closed,Low,Premium,4.0,43.5,39.5,-0.09195402298850575,False
413,CUST07393,Bitbucket,Pending Customer Response,Medium,Standard,,17.0,13.0,-0.23529411764705888,True
414,CUST02245,Bitbucket,Open,Low,Premium,,12.5,14.5,0.15999999999999992,False
415,CUST04816,Trello,Open,Critical,Premium,,32.0,28.0,-0.125,False
416,CUST05725,Confluence,Open,Critical,Premium,,20.0,23.0,0.1499999999999999,False
417,CUST01406,Bitbucket,Open,Low,Premium,,10.5,10.0,-0.04761904761904767,False
418,CUST06047,Bitbucket,Open,Critical,Enterprise,,35.0,32.0,-0.08571428571428574,False
419,CUST01750,Jira,Closed,Low,Standard,2.0,42.0,39.0,-0.0714285714285714,False
420,CUST00377,Trello,Open,Critical,Enterprise,,25.5,23.5,-0.07843137254901966,False
421,CUST05736,Bitbucket,Pending Customer Response,Critical,Standard,,11.0,14.0,0.2727272727272727,False
422,CUST03528,Trello,Pending Customer Response,Medium,Enterprise,,26.0,24.5,-0.05769230769230771,False
423,CUST05469,Bitbucket,Pending Customer Response,Low,Standard,,22.0,24.5,0.11363636363636354,False
424,CUST05570,Bitbucket,Pending Customer Response,High,Premium,,50.0,45.0,-0.09999999999999998,False
425,CUST04890,Confluence,Pending Customer Response,High,Free,,5.5,6.0,0.09090909090909083,False
426,CUST03979,Confluence,Open,Low,Free,,5.5,6.0,0.09090909090909083,False
427,CUST05871,Bitbucket,Pending Customer Response,High,Standard,,9.5,13.0,0.368421052631579,False
428,CUST03537,Confluence,Open,Medium,Premium,,37.5,36.0,-0.040000000000000036,False
429,CUST04117,Confluence,Closed,High,Premium,3.0,32.5,30.0,-0.07692307692307687,False
430,CUST04428,Confluence,Closed,Low,Free,1.0,3.5,7.0,1.0,False
431,CUST01385,Jira,Pending Customer Response,Low,Premium,,19.0,13.5,-0.2894736842105263,True
432,CUST04383,Jira,Pending Customer Response,Low,Standard,,20.5,17.5,-0.14634146341463417,False
433,CUST06264,Confluence,Pending Customer Response,Medium,Free,,6.0,3.5,-0.41666666666666663,True
434,CUST06651,Jira,Open,Low,Standard,,21.0,17.5,-0.16666666666666663,False
435,CUST02313,Confluence,Open,Medium,Free,,10.0,6.5,-0.35,True
436,CUST05600,Jira,Pending Customer Response,Critical,Enterprise,,32.0,29.5,-0.078125,False
437,CUST04082,Loom,Open,Low,Free,,10.0,8.0,-0.19999999999999996,False
438,CUST07722,Trello,Closed,Critical,Standard,4.0,16.0,19.5,0.21875,False
439,CUST05436,Confluence,Closed,Medium,Standard,2.0,28.5,26.0,-0.08771929824561409,False
440,CUST04804,Loom,Closed,Low,Free,2.0,4.0,5.5,0.375,False
441,CUST00674,Confluence,Open,Low,Enterprise,,29.0,27.0,-0.06896551724137934,False
442,CUST07006,Bitbucket,Closed,Medium,Standard,2.0,18.0,17.0,-0.05555555555555558,False
443,CUST02769,Jira,Pending Customer Response,Low,Premium,,18.5,21.5,0.16216216216216206,False
444,CUST07475,Trello,Closed,Medium,Premium,3.0,17.0,17.0,0.0,False
445,CUST03284,Bitbucket,Closed,Medium,Premium,1.0,19.5,17.5,-0.10256410256410253,False
446,CUST04919,Trello,Open,Low,Premium,,12.5,12.5,0.0,False
447,CUST07233,Confluence,Pending Customer Response,Medium,Enterprise,,46.5,47.5,0.021505376344086002,False
448,CUST02200,Bitbucket,Pending Customer Response,High,Premium,,39.0,46.0,0.17948717948717952,False
449,CUST05627,Bitbucket,Pending Customer Response,Medium,Standard,,18.0,18.0,0.0,False
450,CUST03253,Trello,Closed,Critical,Standard,1.0,29.0,24.5,-0.15517241379310343,False
451,CUST07283,Jira,Pending Customer Response,Critical,Enterprise,,56.0,53.5,-0.044642857142857095,False
452,CUST01677,Trello,Pending Customer Response,Low,Free,,6.0,8.0,0.33333333333333326,False
453,CUST06279,Jira,Open,Critical,Premium,,12.0,9.5,-0.20833333333333337,True
454,CUST08112,Bitbucket,Closed,High,Standard,1.0,29.5,27.0,-0.0847457627118644,False
455,CUST06511,Loom,Pending Customer Response,Critical,Enterprise,,10.5,13.0,0.23809523809523814,False
456,CUST00192,Trello,Closed,Low,Enterprise,5.0,18.5,20.5,0.10810810810810811,False
457,CUST07357,Loom,Open,Low,Standard,,10.5,14.5,0.38095238095238093,False
458,CUST00072,Loom,Pending Customer Response,Critical,Standard,,17.5,16.0,-0.08571428571428574,False
459,CUST00513,Bitbucket,Closed,Low,Premium,5.0,12.5,13.0,0.040000000000000036,False
460,CUST05077,Jira,Closed,Low,Standard,1.0,11.0,18.0,0.6363636363636365,False
461,CUST04834,Jira,Open,Low,Enterprise,,45.0,44.0,-0.022222222222222254,False
462,CUST06268,Bitbucket,Closed,Critical,Free,3.0,5.5,5.5,0.0,False
463,CUST05616,Confluence,Pending Customer Response,Medium,Standard,,13.0,12.5,-0.038461538461538436,False
464,CUST01956,Trello,Closed,Medium,Standard,2.0,47.5,39.0,-0.17894736842105263,False
465,CUST05918,Confluence,Pending Customer Response,Critical,Standard,,11.0,6.0,-0.4545454545454546,True
466,CUST08117,Confluence,Pending Customer Response,High,Enterprise,,24.0,29.0,0.20833333333333326,False
467,CUST01404,Bitbucket,Open,Medium,Free,,6.5,13.5,1.076923076923077,False
468,CUST03680,Jira,Closed,Critical,Standard,5.0,21.5,21.5,0.0,False
469,CUST05240,Bitbucket,Closed,Low,Premium,2.0,27.5,29.0,0.05454545454545445,False
470,CUST04326,Bitbucket,Open,Low,Standard,,10.5,11.5,0.09523809523809534,False
471,CUST00499,Bitbucket,Closed,Critical,Standard,3.0,11.0,14.0,0.2727272727272727,False
472,CUST02114,Trello,Pending Customer Response,High,Standard,,9.5,11.0,0.1578947368421053,False
473,CUST04518,Confluence,Closed,Medium,Free,4.0,14.0,10.5,-0.25,True
474,CUST02969,Trello,Open,Medium,Free,,11.5,17.0,0.4782608695652173,False
475,CUST05610,Trello,Closed,Low,Standard,1.0,17.0,15.5,-0.08823529411764708,False
476,CUST07952,Confluence,Open,High,Premium,,10.0,16.0,0.6000000000000001,False
477,CUST06675,Loom,Open,Low,Standard,,14.0,14.5,0.03571428571428581,False
478,CUST06291,Loom,Open,Critical,Standard,,3.5,5.0,0.4285714285714286,False
479,CUST03166,Jira,Pending Customer Response,Low,Premium,,18.5,19.5,0.054054054054053946,False
480,CUST02851,Trello,Open,Critical,Premium,,34.5,33.5,-0.02898550724637683,False
481,CUST04220,Loom,Open,Medium,Free,,4.5,1.0,-0.7777777777777778,True
482,CUST01116,Confluence,Pending Customer Response,High,Premium,,16.0,11.0,-0.3125,True
483,CUST03288,Jira,Open,Medium,Standard,,25.0,25.0,0.0,False
484,CUST03236,Bitbucket,Closed,Low,Enterprise,5.0,15.0,25.0,0.6666666666666667,False
485,CUST01416,Trello,Closed,Critical,Premium,5.0,8.5,10.5,0.23529411764705888,False
486,CUST02438,Loom,Closed,Medium,Free,5.0,4.5,2.0,-0.5555555555555556,True
487,CUST07045,Trello,Pending Customer Response,High,Premium,,9.5,12.5,0.3157894736842106,False
488,CUST03633,Bitbucket,Open,Critical,Standard,,12.5,16.5,0.32000000000000006,False
489,CUST02147,Trello,Open,Medium,Premium,,10.5,8.5,-0.19047619047619047,False
490,CUST03591,Trello,Open,High,Standard,,7.0,9.0,0.2857142857142858,False
491,CUST00294,Loom,Pending Customer Response,Low,Standard,,10.5,10.5,0.0,False
492,CUST04632,Jira,Open,High,Enterprise,,20.0,20.0,0.0,False
493,CUST06867,Bitbucket,Closed,Critical,Standard,4.0,14.0,8.0,-0.4285714285714286,True
494,CUST04603,Trello,Open,Critical,Free,,10.5,15.0,0.4285714285714286,False
495,CUST06950,Bitbucket,Open,Low,Enterprise,,18.5,17.0,-0.08108108108108103,False
496,CUST07751,Confluence,Closed,Low,Free,1.0,7.0,10.0,0.4285714285714286,False
497,CUST00360,Loom,Closed,Medium,Standard,1.0,10.0,8.0,-0.19999999999999996,False
498,CUST07237,Loom,Open,Medium,Premium,,15.5,14.5,-0.06451612903225812,False
499,CUST01882,Bitbucket,Open,Critical,Standard,,19.5,22.0,0.1282051282051282,False
500,CUST06232,Bitbucket,Open,Critical,Standard,,19.5,15.5,-0.20512820512820518,True
501,CUST06782,Jira,Closed,High,Premium,5.0,19.0,18.5,-0.02631578947368418,False
502,CUST06788,Trello,Closed,Critical,Enterprise,2.0,16.0,17.0,0.0625,False
503,CUST07396,Jira,Open,High,Free,,14.0,15.5,0.1071428571428572,False
504,CUST03025,Bitbucket,Closed,Medium,Premium,3.0,19.5,24.0,0.23076923076923084,False
505,CUST00898,Loom,Pending Customer Response,Low,Premium,,17.5,16.5,-0.05714285714285716,False
506,CUST06797,Confluence,Pending Customer Response,Critical,Standard,,14.5,13.0,-0.10344827586206895,False
507,CUST00645,Jira,Pending Customer Response,Critical,Premium,,12.5,10.5,-0.16000000000000003,False
508,CUST06332,Confluence,Pending Customer Response,Critical,Standard,,35.0,32.5,-0.0714285714285714,False
509,CUST00904,Confluence,Open,Low,Free,,13.0,15.0,0.15384615384615374,False
510,CUST02371,Trello,Closed,High,Standard,5.0,10.5,13.0,0.23809523809523814,False
511,CUST08290,Bitbucket,Pending Customer Response,Low,Standard,,14.5,15.0,0.034482758620689724,False
512,CUST02265,Trello,Closed,Low,Standard,2.0,13.5,16.0,0.18518518518518512,False
513,CUST04522,Loom,Pending Customer Response,Low,Standard,,7.5,8.0,0.06666666666666665,False
514,CUST07822,Jira,Pending Customer Response,Critical,Standard,,26.5,23.0,-0.13207547169811318,False
515,CUST05351,Bitbucket,Closed,Critical,Standard,1.0,17.5,14.0,-0.19999999999999996,False
516,CUST05212,Jira,Closed,Medium,Enterprise,2.0,29.0,27.5,-0.051724137931034475,False
517,CUST08012,Loom,Closed,Critical,Standard,4.0,17.0,20.0,0.17647058823529416,False
518,CUST08263,Confluence,Open,High,Premium,,12.0,8.5,-0.29166666666666663,True
519,CUST08275,Trello,Closed,Critical,Premium,3.0,17.0,20.0,0.17647058823529416,False
520,CUST05545,Bitbucket,Open,Critical,Enterprise,,19.5,22.0,0.1282051282051282,False
521,CUST07327,Confluence,Pending Customer Response,Critical,Standard,,10.0,9.5,-0.050000000000000044,False
522,CUST01123,Confluence,Pending Customer Response,Low,Standard,,12.0,11.0,-0.08333333333333337,False
523,CUST00993,Jira,Open,High,Premium,,36.5,35.5,-0.0273972602739726,False
524,CUST00456,Jira,Open,High,Free,,24.5,29.0,0.18367346938775508,False
525,CUST08075,Bitbucket,Closed,Low,Free,3.0,12.0,16.5,0.375,False
526,CUST04587,Loom,Closed,Medium,Standard,1.0,17.5,17.5,0.0,False
527,CUST00378,Jira,Closed,Critical,Standard,1.0,16.0,11.5,-0.28125,True
528,CUST00839,Jira,Pending Customer Response,Critical,Enterprise,,20.0,19.0,-0.050000000000000044,False
529,CUST02799,Loom,Pending Customer Response,Low,Standard,,4.5,8.0,0.7777777777777777,False
530,CUST04191,Bitbucket,Pending Customer Response,Medium,Enterprise,,25.5,25.0,-0.019607843137254943,False
531,CUST02788,Jira,Open,Medium,Premium,,8.5,13.5,0.588235294117647,False
532,CUST04956,Loom,Open,Low,Enterprise,,32.5,32.0,-0.01538461538461533,False
533,CUST05157,Bitbucket,Open,High,Free,,26.5,23.5,-0.1132075471698113,False
534,CUST00577,Confluence,Pending Customer Response,Medium,Premium,,14.0,20.5,0.4642857142857142,False
535,CUST04754,Confluence,Closed,Medium,Standard,2.0,24.5,24.0,-0.020408163265306145,False
